lobe.length,14.17,0.462,NULL,0.289,0.297,0.21,0.287,0.172,-0.019
lobe.width,5.94,0.469,NULL,NULL,0.118,0.632,0.466,0.471,-0.486
corolla.length,17.61,0.565,NULL,NULL,NULL,0.039,0.696,-0.178,0.028
corolla.width,6.41,0.631,NULL,NULL,NULL,NULL,0.158,0.067,-0.481
stigma.nectary,24.04,0.539,NULL,NULL,NULL,NULL,NULL,0.561,-0.548
stigma.exsertion,6.39,0.298,NULL,NULL,NULL,NULL,NULL,NULL,-0.772
flower.number,87.95,0.464,NULL,NULL,NULL,NULL,NULL,NULL,NULL
