fecundity,64.5,0.6,176.9,0.35,,,,,
longevity,8.9,0.28,3.781846771,0.66,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
