adult.body.mass,NULL,0.646,0.53,0.092,,,,,
adult.lifespan,NULL,0.301,0.258187473,14.86,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
