CV1,NULL,0,23.49,0.385,0.371,-0.288,
CV2,NULL,0,4.01,4.615,-0.554,-0.711,
CV3,NULL,0.079,4.971,-3.289,7.634,0.449,
CV4,NULL,0,-2.578,-2.821,2.29,3.412,
,,,,,,,
