adult.body.mass,NULL,0.44,0.168,-0.031,,,,,
adult.lifespan,NULL,0.534,-0.023186674,3.33,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
