femur.length,NULL,0.398406375,1,0.960468636,0.641372509,0.295803989,0.894772463
head.width,NULL,0.605166052,1.23,1.64,0.846226262,0.554361861,1.033493614
prothorax.length,NULL,0.515406162,0.87,1.47,1.84,0.760128299,0.893255744
prothorax.width,NULL,0.412979351,0.35,0.84,1.22,1.4,0.48839257
ovipositor.length,NULL,0.561822126,1.44,2.13,1.95,0.93,2.59
