fruit.production,67.26,0.21,360.71,0.38,0.54,-0.41,0.33,0.49,-0.22
num.branches,2.83,0.44,7.534873002,1.09,0.56,0.05,0.94,0.89,0.16
shoot.biomass,0.013,0.2,34.88506452,1.988693963,11.57,-0.043,0.65,0.06,0.07
flowering.time,7.56,0.82,-41.09372854,0.275483666,-0.771876351,27.85,0.16,-0.02,0.03
rosette.area,3.13,0.1,3.133740536,0.490694406,1.105477838,0.422184794,0.25,0.86,0.1
fruit.length,12.05,0.58,19.98138712,1.995049696,0.438195984,-0.226617299,0.923249154,4.61,-0.17
fitness,794.42,0.19,-9.426721209,0.376870482,0.53718467,0.357184616,0.112805142,-0.823489897,5.09
