fruit.production,135.45,0.2,1.17,0.25,0.14,0.4,-0.29,,
num.branches,1.95,0.2,0.224624687,0.69,0.34,0.34,-0.2,,
root.biomass,1.01,0.15,0.040065446,0.074722687,0.07,0.19,0.03,,
shoot.biomass,0.14,0.27,1.44991586,0.946440553,0.168458333,11.23,-0.97,,
flowering.time,16.69,0.31,-0.483926503,-0.256296703,0.012244999,-5.014759282,2.38,,
,,,,,,,,,
,,,,,,,,,
