neonate.mass,1.102,0.578,NULL,0.517,,,,,
third.instar.mass,10.48,0.344,NULL,NULL,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
