flower.number,36,0.19,39.016291,0.05,0.09,0.1,0.06,0.02,
proportion.male,0.15,0.42,0.034408565,0.012138,-0.05,-0.02,0.01,-0.03,
corolla.diameter,29.54,0.37,1.005341691,-0.00985126,3.198132,0.33,0.31,0.1,
pistil.length,11.23,0.43,0.503804834,-0.001777227,0.475993993,0.650547,0.22,0.08,
anther.length,7.48,0.45,0.135760759,0.000399093,0.20082136,0.064277953,0.13122,0.14,
anther.width,2.23,0.32,0.057948451,-0.001533147,0.082953943,0.029930789,0.02352431,0.215168,
,,,,,,,,,
